TID,SDate,TName,SStationID,AStationID,STime,ATime
14740,2020-02-28,D5957               ,1615,1661,2020-02-28 13:41:00,2020-02-28 15:43:00
14741,2020-02-29,D5957               ,1615,1661,2020-02-29 13:41:00,2020-02-29 15:43:00
14742,2020-03-01,D5957               ,1615,1661,2020-03-01 13:41:00,2020-03-01 15:43:00
14743,2019-12-02,D5959               ,1615,1574,2019-12-02 16:57:00,2019-12-02 18:31:00
14744,2019-12-03,D5959               ,1615,1574,2019-12-03 16:57:00,2019-12-03 18:31:00
14745,2019-12-04,D5959               ,1615,1574,2019-12-04 16:57:00,2019-12-04 18:31:00
14746,2019-12-05,D5959               ,1615,1574,2019-12-05 16:57:00,2019-12-05 18:31:00
14747,2019-12-06,D5959               ,1615,1574,2019-12-06 16:57:00,2019-12-06 18:31:00
14748,2019-12-07,D5959               ,1615,1574,2019-12-07 16:57:00,2019-12-07 18:31:00
14749,2019-12-08,D5959               ,1615,1574,2019-12-08 16:57:00,2019-12-08 18:31:00
14750,2019-12-09,D5959               ,1615,1574,2019-12-09 16:57:00,2019-12-09 18:31:00
14751,2019-12-10,D5959               ,1615,1574,2019-12-10 16:57:00,2019-12-10 18:31:00
14752,2019-12-11,D5959               ,1615,1574,2019-12-11 16:57:00,2019-12-11 18:31:00
14753,2019-12-12,D5959               ,1615,1574,2019-12-12 16:57:00,2019-12-12 18:31:00
14754,2019-12-13,D5959               ,1615,1574,2019-12-13 16:57:00,2019-12-13 18:31:00
14755,2019-12-14,D5959               ,1615,1574,2019-12-14 16:57:00,2019-12-14 18:31:00
14756,2019-12-15,D5959               ,1615,1574,2019-12-15 16:57:00,2019-12-15 18:31:00
14757,2019-12-16,D5959               ,1615,1574,2019-12-16 16:57:00,2019-12-16 18:31:00
14758,2019-12-17,D5959               ,1615,1574,2019-12-17 16:57:00,2019-12-17 18:31:00
14759,2019-12-18,D5959               ,1615,1574,2019-12-18 16:57:00,2019-12-18 18:31:00
14760,2019-12-19,D5959               ,1615,1574,2019-12-19 16:57:00,2019-12-19 18:31:00
14761,2019-12-20,D5959               ,1615,1574,2019-12-20 16:57:00,2019-12-20 18:31:00
14762,2019-12-21,D5959               ,1615,1574,2019-12-21 16:57:00,2019-12-21 18:31:00
14763,2019-12-22,D5959               ,1615,1574,2019-12-22 16:57:00,2019-12-22 18:31:00
14764,2019-12-23,D5959               ,1615,1574,2019-12-23 16:57:00,2019-12-23 18:31:00
14765,2019-12-24,D5959               ,1615,1574,2019-12-24 16:57:00,2019-12-24 18:31:00
14766,2019-12-25,D5959               ,1615,1574,2019-12-25 16:57:00,2019-12-25 18:31:00
14767,2019-12-26,D5959               ,1615,1574,2019-12-26 16:57:00,2019-12-26 18:31:00
14768,2019-12-27,D5959               ,1615,1574,2019-12-27 16:57:00,2019-12-27 18:31:00
14769,2019-12-28,D5959               ,1615,1574,2019-12-28 16:57:00,2019-12-28 18:31:00
14770,2019-12-29,D5959               ,1615,1574,2019-12-29 16:57:00,2019-12-29 18:31:00
14771,2019-12-30,D5959               ,1615,1574,2019-12-30 16:57:00,2019-12-30 18:31:00
14772,2019-12-31,D5959               ,1615,1574,2019-12-31 16:57:00,2019-12-31 18:31:00
14773,2020-01-01,D5959               ,1615,1574,2020-01-01 16:57:00,2020-01-01 18:31:00
14774,2020-01-02,D5959               ,1615,1574,2020-01-02 16:57:00,2020-01-02 18:31:00
14775,2020-01-03,D5959               ,1615,1574,2020-01-03 16:57:00,2020-01-03 18:31:00
14776,2020-01-04,D5959               ,1615,1574,2020-01-04 16:57:00,2020-01-04 18:31:00
14777,2020-01-05,D5959               ,1615,1574,2020-01-05 16:57:00,2020-01-05 18:31:00
14778,2020-01-06,D5959               ,1615,1574,2020-01-06 16:57:00,2020-01-06 18:31:00
14779,2020-01-07,D5959               ,1615,1574,2020-01-07 16:57:00,2020-01-07 18:31:00
14780,2020-01-08,D5959               ,1615,1574,2020-01-08 16:57:00,2020-01-08 18:31:00
14781,2020-01-09,D5959               ,1615,1574,2020-01-09 16:57:00,2020-01-09 18:31:00
14782,2020-01-10,D5959               ,1615,1574,2020-01-10 16:57:00,2020-01-10 18:31:00
14783,2020-01-11,D5959               ,1615,1574,2020-01-11 16:57:00,2020-01-11 18:31:00
14784,2020-01-12,D5959               ,1615,1574,2020-01-12 16:57:00,2020-01-12 18:31:00
14785,2020-01-13,D5959               ,1615,1574,2020-01-13 16:57:00,2020-01-13 18:31:00
14786,2020-01-14,D5959               ,1615,1574,2020-01-14 16:57:00,2020-01-14 18:31:00
14787,2020-01-15,D5959               ,1615,1574,2020-01-15 16:57:00,2020-01-15 18:31:00
14788,2020-01-16,D5959               ,1615,1574,2020-01-16 16:57:00,2020-01-16 18:31:00
14789,2020-01-17,D5959               ,1615,1574,2020-01-17 16:57:00,2020-01-17 18:31:00
14790,2020-01-18,D5959               ,1615,1574,2020-01-18 16:57:00,2020-01-18 18:31:00
14791,2020-01-19,D5959               ,1615,1574,2020-01-19 16:57:00,2020-01-19 18:31:00
14792,2020-01-20,D5959               ,1615,1574,2020-01-20 16:57:00,2020-01-20 18:31:00
14793,2020-01-21,D5959               ,1615,1574,2020-01-21 16:57:00,2020-01-21 18:31:00
14794,2020-01-22,D5959               ,1615,1574,2020-01-22 16:57:00,2020-01-22 18:31:00
14795,2020-01-23,D5959               ,1615,1574,2020-01-23 16:57:00,2020-01-23 18:31:00
14796,2020-01-24,D5959               ,1615,1574,2020-01-24 16:57:00,2020-01-24 18:31:00
14797,2020-01-25,D5959               ,1615,1574,2020-01-25 16:57:00,2020-01-25 18:31:00
14798,2020-01-26,D5959               ,1615,1574,2020-01-26 16:57:00,2020-01-26 18:31:00
14799,2020-01-27,D5959               ,1615,1574,2020-01-27 16:57:00,2020-01-27 18:31:00
14800,2020-01-28,D5959               ,1615,1574,2020-01-28 16:57:00,2020-01-28 18:31:00
14801,2020-01-29,D5959               ,1615,1574,2020-01-29 16:57:00,2020-01-29 18:31:00
14802,2020-01-30,D5959               ,1615,1574,2020-01-30 16:57:00,2020-01-30 18:31:00
14803,2020-01-31,D5959               ,1615,1574,2020-01-31 16:57:00,2020-01-31 18:31:00
14804,2020-02-01,D5959               ,1615,1574,2020-02-01 16:57:00,2020-02-01 18:31:00
14805,2020-02-02,D5959               ,1615,1574,2020-02-02 16:57:00,2020-02-02 18:31:00
14806,2020-02-03,D5959               ,1615,1574,2020-02-03 16:57:00,2020-02-03 18:31:00
14807,2020-02-04,D5959               ,1615,1574,2020-02-04 16:57:00,2020-02-04 18:31:00
14808,2020-02-05,D5959               ,1615,1574,2020-02-05 16:57:00,2020-02-05 18:31:00
14809,2020-02-06,D5959               ,1615,1574,2020-02-06 16:57:00,2020-02-06 18:31:00
14810,2020-02-07,D5959               ,1615,1574,2020-02-07 16:57:00,2020-02-07 18:31:00
14811,2020-02-08,D5959               ,1615,1574,2020-02-08 16:57:00,2020-02-08 18:31:00
14812,2020-02-09,D5959               ,1615,1574,2020-02-09 16:57:00,2020-02-09 18:31:00
14813,2020-02-10,D5959               ,1615,1574,2020-02-10 16:57:00,2020-02-10 18:31:00
14814,2020-02-11,D5959               ,1615,1574,2020-02-11 16:57:00,2020-02-11 18:31:00
14815,2020-02-12,D5959               ,1615,1574,2020-02-12 16:57:00,2020-02-12 18:31:00
14816,2020-02-13,D5959               ,1615,1574,2020-02-13 16:57:00,2020-02-13 18:31:00
14817,2020-02-14,D5959               ,1615,1574,2020-02-14 16:57:00,2020-02-14 18:31:00
14818,2020-02-15,D5959               ,1615,1574,2020-02-15 16:57:00,2020-02-15 18:31:00
14819,2020-02-16,D5959               ,1615,1574,2020-02-16 16:57:00,2020-02-16 18:31:00
14820,2020-02-17,D5959               ,1615,1574,2020-02-17 16:57:00,2020-02-17 18:31:00
14821,2020-02-18,D5959               ,1615,1574,2020-02-18 16:57:00,2020-02-18 18:31:00
14822,2020-02-19,D5959               ,1615,1574,2020-02-19 16:57:00,2020-02-19 18:31:00
14823,2020-02-20,D5959               ,1615,1574,2020-02-20 16:57:00,2020-02-20 18:31:00
14824,2020-02-21,D5959               ,1615,1574,2020-02-21 16:57:00,2020-02-21 18:31:00
14825,2020-02-22,D5959               ,1615,1574,2020-02-22 16:57:00,2020-02-22 18:31:00
14826,2020-02-23,D5959               ,1615,1574,2020-02-23 16:57:00,2020-02-23 18:31:00
14827,2020-02-24,D5959               ,1615,1574,2020-02-24 16:57:00,2020-02-24 18:31:00
14828,2020-02-25,D5959               ,1615,1574,2020-02-25 16:57:00,2020-02-25 18:31:00
14829,2020-02-26,D5959               ,1615,1574,2020-02-26 16:57:00,2020-02-26 18:31:00
14830,2020-02-27,D5959               ,1615,1574,2020-02-27 16:57:00,2020-02-27 18:31:00
14831,2020-02-28,D5959               ,1615,1574,2020-02-28 16:57:00,2020-02-28 18:31:00
14832,2020-02-29,D5959               ,1615,1574,2020-02-29 16:57:00,2020-02-29 18:31:00
14833,2020-03-01,D5959               ,1615,1574,2020-03-01 16:57:00,2020-03-01 18:31:00
14834,2019-12-02,D5961               ,1615,1661,2019-12-02 19:09:00,2019-12-02 21:16:00
14835,2019-12-03,D5961               ,1615,1661,2019-12-03 19:09:00,2019-12-03 21:16:00
14836,2019-12-04,D5961               ,1615,1661,2019-12-04 19:09:00,2019-12-04 21:16:00
14837,2019-12-05,D5961               ,1615,1661,2019-12-05 19:09:00,2019-12-05 21:16:00
14838,2019-12-06,D5961               ,1615,1661,2019-12-06 19:09:00,2019-12-06 21:16:00
14839,2019-12-07,D5961               ,1615,1661,2019-12-07 19:09:00,2019-12-07 21:16:00
14840,2019-12-08,D5961               ,1615,1661,2019-12-08 19:09:00,2019-12-08 21:16:00
14841,2019-12-09,D5961               ,1615,1661,2019-12-09 19:09:00,2019-12-09 21:16:00
14842,2019-12-10,D5961               ,1615,1661,2019-12-10 19:09:00,2019-12-10 21:16:00
14843,2019-12-11,D5961               ,1615,1661,2019-12-11 19:09:00,2019-12-11 21:16:00
14844,2019-12-12,D5961               ,1615,1661,2019-12-12 19:09:00,2019-12-12 21:16:00
14845,2019-12-13,D5961               ,1615,1661,2019-12-13 19:09:00,2019-12-13 21:16:00
14846,2019-12-14,D5961               ,1615,1661,2019-12-14 19:09:00,2019-12-14 21:16:00
14847,2019-12-15,D5961               ,1615,1661,2019-12-15 19:09:00,2019-12-15 21:16:00
14848,2019-12-16,D5961               ,1615,1661,2019-12-16 19:09:00,2019-12-16 21:16:00
14849,2019-12-17,D5961               ,1615,1661,2019-12-17 19:09:00,2019-12-17 21:16:00
14850,2019-12-18,D5961               ,1615,1661,2019-12-18 19:09:00,2019-12-18 21:16:00
14851,2019-12-19,D5961               ,1615,1661,2019-12-19 19:09:00,2019-12-19 21:16:00
14852,2019-12-20,D5961               ,1615,1661,2019-12-20 19:09:00,2019-12-20 21:16:00
14853,2019-12-21,D5961               ,1615,1661,2019-12-21 19:09:00,2019-12-21 21:16:00
14854,2019-12-22,D5961               ,1615,1661,2019-12-22 19:09:00,2019-12-22 21:16:00
14855,2019-12-23,D5961               ,1615,1661,2019-12-23 19:09:00,2019-12-23 21:16:00
14856,2019-12-24,D5961               ,1615,1661,2019-12-24 19:09:00,2019-12-24 21:16:00
14857,2019-12-25,D5961               ,1615,1661,2019-12-25 19:09:00,2019-12-25 21:16:00
14858,2019-12-26,D5961               ,1615,1661,2019-12-26 19:09:00,2019-12-26 21:16:00
14859,2019-12-27,D5961               ,1615,1661,2019-12-27 19:09:00,2019-12-27 21:16:00
14860,2019-12-28,D5961               ,1615,1661,2019-12-28 19:09:00,2019-12-28 21:16:00
14861,2019-12-29,D5961               ,1615,1661,2019-12-29 19:09:00,2019-12-29 21:16:00
14862,2019-12-30,D5961               ,1615,1661,2019-12-30 19:09:00,2019-12-30 21:16:00
14863,2019-12-31,D5961               ,1615,1661,2019-12-31 19:09:00,2019-12-31 21:16:00
14864,2020-01-01,D5961               ,1615,1661,2020-01-01 19:09:00,2020-01-01 21:16:00
14865,2020-01-02,D5961               ,1615,1661,2020-01-02 19:09:00,2020-01-02 21:16:00
14866,2020-01-03,D5961               ,1615,1661,2020-01-03 19:09:00,2020-01-03 21:16:00
14867,2020-01-04,D5961               ,1615,1661,2020-01-04 19:09:00,2020-01-04 21:16:00
14868,2020-01-05,D5961               ,1615,1661,2020-01-05 19:09:00,2020-01-05 21:16:00
14869,2020-01-06,D5961               ,1615,1661,2020-01-06 19:09:00,2020-01-06 21:16:00
14870,2020-01-07,D5961               ,1615,1661,2020-01-07 19:09:00,2020-01-07 21:16:00
14871,2020-01-08,D5961               ,1615,1661,2020-01-08 19:09:00,2020-01-08 21:16:00
14872,2020-01-09,D5961               ,1615,1661,2020-01-09 19:09:00,2020-01-09 21:16:00
14873,2020-01-10,D5961               ,1615,1661,2020-01-10 19:09:00,2020-01-10 21:16:00
14874,2020-01-11,D5961               ,1615,1661,2020-01-11 19:09:00,2020-01-11 21:16:00
14875,2020-01-12,D5961               ,1615,1661,2020-01-12 19:09:00,2020-01-12 21:16:00
14876,2020-01-13,D5961               ,1615,1661,2020-01-13 19:09:00,2020-01-13 21:16:00
14877,2020-01-14,D5961               ,1615,1661,2020-01-14 19:09:00,2020-01-14 21:16:00
14878,2020-01-15,D5961               ,1615,1661,2020-01-15 19:09:00,2020-01-15 21:16:00
14879,2020-01-16,D5961               ,1615,1661,2020-01-16 19:09:00,2020-01-16 21:16:00
14880,2020-01-17,D5961               ,1615,1661,2020-01-17 19:09:00,2020-01-17 21:16:00
14881,2020-01-18,D5961               ,1615,1661,2020-01-18 19:09:00,2020-01-18 21:16:00
14882,2020-01-19,D5961               ,1615,1661,2020-01-19 19:09:00,2020-01-19 21:16:00
14883,2020-01-20,D5961               ,1615,1661,2020-01-20 19:09:00,2020-01-20 21:16:00
14884,2020-01-21,D5961               ,1615,1661,2020-01-21 19:09:00,2020-01-21 21:16:00
14885,2020-01-22,D5961               ,1615,1661,2020-01-22 19:09:00,2020-01-22 21:16:00
14886,2020-01-23,D5961               ,1615,1661,2020-01-23 19:09:00,2020-01-23 21:16:00
14887,2020-01-24,D5961               ,1615,1661,2020-01-24 19:09:00,2020-01-24 21:16:00
14888,2020-01-25,D5961               ,1615,1661,2020-01-25 19:09:00,2020-01-25 21:16:00
14889,2020-01-26,D5961               ,1615,1661,2020-01-26 19:09:00,2020-01-26 21:16:00
14890,2020-01-27,D5961               ,1615,1661,2020-01-27 19:09:00,2020-01-27 21:16:00
14891,2020-01-28,D5961               ,1615,1661,2020-01-28 19:09:00,2020-01-28 21:16:00
14892,2020-01-29,D5961               ,1615,1661,2020-01-29 19:09:00,2020-01-29 21:16:00
14893,2020-01-30,D5961               ,1615,1661,2020-01-30 19:09:00,2020-01-30 21:16:00
14894,2020-01-31,D5961               ,1615,1661,2020-01-31 19:09:00,2020-01-31 21:16:00
14895,2020-02-01,D5961               ,1615,1661,2020-02-01 19:09:00,2020-02-01 21:16:00
14896,2020-02-02,D5961               ,1615,1661,2020-02-02 19:09:00,2020-02-02 21:16:00
14897,2020-02-03,D5961               ,1615,1661,2020-02-03 19:09:00,2020-02-03 21:16:00
14898,2020-02-04,D5961               ,1615,1661,2020-02-04 19:09:00,2020-02-04 21:16:00
14899,2020-02-05,D5961               ,1615,1661,2020-02-05 19:09:00,2020-02-05 21:16:00
14900,2020-02-06,D5961               ,1615,1661,2020-02-06 19:09:00,2020-02-06 21:16:00
14901,2020-02-07,D5961               ,1615,1661,2020-02-07 19:09:00,2020-02-07 21:16:00
14902,2020-02-08,D5961               ,1615,1661,2020-02-08 19:09:00,2020-02-08 21:16:00
14903,2020-02-09,D5961               ,1615,1661,2020-02-09 19:09:00,2020-02-09 21:16:00
14904,2020-02-10,D5961               ,1615,1661,2020-02-10 19:09:00,2020-02-10 21:16:00
14905,2020-02-11,D5961               ,1615,1661,2020-02-11 19:09:00,2020-02-11 21:16:00
14906,2020-02-12,D5961               ,1615,1661,2020-02-12 19:09:00,2020-02-12 21:16:00
14907,2020-02-13,D5961               ,1615,1661,2020-02-13 19:09:00,2020-02-13 21:16:00
14908,2020-02-14,D5961               ,1615,1661,2020-02-14 19:09:00,2020-02-14 21:16:00
14909,2020-02-15,D5961               ,1615,1661,2020-02-15 19:09:00,2020-02-15 21:16:00
14910,2020-02-16,D5961               ,1615,1661,2020-02-16 19:09:00,2020-02-16 21:16:00
14911,2020-02-17,D5961               ,1615,1661,2020-02-17 19:09:00,2020-02-17 21:16:00
14912,2020-02-18,D5961               ,1615,1661,2020-02-18 19:09:00,2020-02-18 21:16:00
14913,2020-02-19,D5961               ,1615,1661,2020-02-19 19:09:00,2020-02-19 21:16:00
14914,2020-02-20,D5961               ,1615,1661,2020-02-20 19:09:00,2020-02-20 21:16:00
14915,2020-02-21,D5961               ,1615,1661,2020-02-21 19:09:00,2020-02-21 21:16:00
14916,2020-02-22,D5961               ,1615,1661,2020-02-22 19:09:00,2020-02-22 21:16:00
14917,2020-02-23,D5961               ,1615,1661,2020-02-23 19:09:00,2020-02-23 21:16:00
14918,2020-02-24,D5961               ,1615,1661,2020-02-24 19:09:00,2020-02-24 21:16:00
14919,2020-02-25,D5961               ,1615,1661,2020-02-25 19:09:00,2020-02-25 21:16:00
14920,2020-02-26,D5961               ,1615,1661,2020-02-26 19:09:00,2020-02-26 21:16:00
14921,2020-02-27,D5961               ,1615,1661,2020-02-27 19:09:00,2020-02-27 21:16:00
14922,2020-02-28,D5961               ,1615,1661,2020-02-28 19:09:00,2020-02-28 21:16:00
14923,2020-02-29,D5961               ,1615,1661,2020-02-29 19:09:00,2020-02-29 21:16:00
14924,2020-03-01,D5961               ,1615,1661,2020-03-01 19:09:00,2020-03-01 21:16:00
14925,2019-12-02,D5965               ,1615,1542,2019-12-02 11:23:00,2019-12-02 15:38:00
14926,2019-12-03,D5965               ,1615,1542,2019-12-03 11:23:00,2019-12-03 15:38:00
14927,2019-12-04,D5965               ,1615,1542,2019-12-04 11:23:00,2019-12-04 15:38:00
14928,2019-12-05,D5965               ,1615,1542,2019-12-05 11:23:00,2019-12-05 15:38:00
14929,2019-12-06,D5965               ,1615,1542,2019-12-06 11:23:00,2019-12-06 15:38:00
14930,2019-12-07,D5965               ,1615,1542,2019-12-07 11:23:00,2019-12-07 15:38:00
14931,2019-12-08,D5965               ,1615,1542,2019-12-08 11:23:00,2019-12-08 15:38:00
14932,2019-12-09,D5965               ,1615,1542,2019-12-09 11:23:00,2019-12-09 15:38:00
14933,2019-12-10,D5965               ,1615,1542,2019-12-10 11:23:00,2019-12-10 15:38:00
14934,2019-12-11,D5965               ,1615,1542,2019-12-11 11:23:00,2019-12-11 15:38:00
14935,2019-12-12,D5965               ,1615,1542,2019-12-12 11:23:00,2019-12-12 15:38:00
14936,2019-12-13,D5965               ,1615,1542,2019-12-13 11:23:00,2019-12-13 15:38:00
14937,2019-12-14,D5965               ,1615,1542,2019-12-14 11:23:00,2019-12-14 15:38:00
14938,2019-12-15,D5965               ,1615,1542,2019-12-15 11:23:00,2019-12-15 15:38:00
14939,2019-12-16,D5965               ,1615,1542,2019-12-16 11:23:00,2019-12-16 15:38:00
14940,2019-12-17,D5965               ,1615,1542,2019-12-17 11:23:00,2019-12-17 15:38:00
14941,2019-12-18,D5965               ,1615,1542,2019-12-18 11:23:00,2019-12-18 15:38:00
14942,2019-12-19,D5965               ,1615,1542,2019-12-19 11:23:00,2019-12-19 15:38:00
14943,2019-12-20,D5965               ,1615,1542,2019-12-20 11:23:00,2019-12-20 15:38:00
14944,2019-12-21,D5965               ,1615,1542,2019-12-21 11:23:00,2019-12-21 15:38:00
14945,2019-12-22,D5965               ,1615,1542,2019-12-22 11:23:00,2019-12-22 15:38:00
14946,2019-12-23,D5965               ,1615,1542,2019-12-23 11:23:00,2019-12-23 15:38:00
14947,2019-12-24,D5965               ,1615,1542,2019-12-24 11:23:00,2019-12-24 15:38:00
14948,2019-12-25,D5965               ,1615,1542,2019-12-25 11:23:00,2019-12-25 15:38:00
14949,2019-12-26,D5965               ,1615,1542,2019-12-26 11:23:00,2019-12-26 15:38:00
14950,2019-12-27,D5965               ,1615,1542,2019-12-27 11:23:00,2019-12-27 15:38:00
14951,2019-12-28,D5965               ,1615,1542,2019-12-28 11:23:00,2019-12-28 15:38:00
14952,2019-12-29,D5965               ,1615,1542,2019-12-29 11:23:00,2019-12-29 15:38:00
14953,2019-12-30,D5965               ,1615,1542,2019-12-30 11:23:00,2019-12-30 15:38:00
14954,2019-12-31,D5965               ,1615,1542,2019-12-31 11:23:00,2019-12-31 15:38:00
14955,2020-01-01,D5965               ,1615,1542,2020-01-01 11:23:00,2020-01-01 15:38:00
14956,2020-01-02,D5965               ,1615,1542,2020-01-02 11:23:00,2020-01-02 15:38:00
14957,2020-01-03,D5965               ,1615,1542,2020-01-03 11:23:00,2020-01-03 15:38:00
14958,2020-01-04,D5965               ,1615,1542,2020-01-04 11:23:00,2020-01-04 15:38:00
14959,2020-01-05,D5965               ,1615,1542,2020-01-05 11:23:00,2020-01-05 15:38:00
14960,2020-01-06,D5965               ,1615,1542,2020-01-06 11:23:00,2020-01-06 15:38:00
14961,2020-01-07,D5965               ,1615,1542,2020-01-07 11:23:00,2020-01-07 15:38:00
14962,2020-01-08,D5965               ,1615,1542,2020-01-08 11:23:00,2020-01-08 15:38:00
14963,2020-01-09,D5965               ,1615,1542,2020-01-09 11:23:00,2020-01-09 15:38:00
14964,2020-01-10,D5965               ,1615,1542,2020-01-10 11:23:00,2020-01-10 15:38:00
14965,2020-01-11,D5965               ,1615,1542,2020-01-11 11:23:00,2020-01-11 15:38:00
14966,2020-01-12,D5965               ,1615,1542,2020-01-12 11:23:00,2020-01-12 15:38:00
14967,2020-01-13,D5965               ,1615,1542,2020-01-13 11:23:00,2020-01-13 15:38:00
14968,2020-01-14,D5965               ,1615,1542,2020-01-14 11:23:00,2020-01-14 15:38:00
14969,2020-01-15,D5965               ,1615,1542,2020-01-15 11:23:00,2020-01-15 15:38:00
14970,2020-01-16,D5965               ,1615,1542,2020-01-16 11:23:00,2020-01-16 15:38:00
14971,2020-01-17,D5965               ,1615,1542,2020-01-17 11:23:00,2020-01-17 15:38:00
14972,2020-01-18,D5965               ,1615,1542,2020-01-18 11:23:00,2020-01-18 15:38:00
14973,2020-01-19,D5965               ,1615,1542,2020-01-19 11:23:00,2020-01-19 15:38:00
14974,2020-01-20,D5965               ,1615,1542,2020-01-20 11:23:00,2020-01-20 15:38:00
14975,2020-01-21,D5965               ,1615,1542,2020-01-21 11:23:00,2020-01-21 15:38:00
14976,2020-01-22,D5965               ,1615,1542,2020-01-22 11:23:00,2020-01-22 15:38:00
14977,2020-01-23,D5965               ,1615,1542,2020-01-23 11:23:00,2020-01-23 15:38:00
14978,2020-01-24,D5965               ,1615,1542,2020-01-24 11:23:00,2020-01-24 15:38:00
14979,2020-01-25,D5965               ,1615,1542,2020-01-25 11:23:00,2020-01-25 15:38:00
14980,2020-01-26,D5965               ,1615,1542,2020-01-26 11:23:00,2020-01-26 15:38:00
14981,2020-01-27,D5965               ,1615,1542,2020-01-27 11:23:00,2020-01-27 15:38:00
14982,2020-01-28,D5965               ,1615,1542,2020-01-28 11:23:00,2020-01-28 15:38:00
14983,2020-01-29,D5965               ,1615,1542,2020-01-29 11:23:00,2020-01-29 15:38:00
14984,2020-01-30,D5965               ,1615,1542,2020-01-30 11:23:00,2020-01-30 15:38:00
14985,2020-01-31,D5965               ,1615,1542,2020-01-31 11:23:00,2020-01-31 15:38:00
14986,2020-02-01,D5965               ,1615,1542,2020-02-01 11:23:00,2020-02-01 15:38:00
14987,2020-02-02,D5965               ,1615,1542,2020-02-02 11:23:00,2020-02-02 15:38:00
14988,2020-02-03,D5965               ,1615,1542,2020-02-03 11:23:00,2020-02-03 15:38:00
14989,2020-02-04,D5965               ,1615,1542,2020-02-04 11:23:00,2020-02-04 15:38:00
14990,2020-02-05,D5965               ,1615,1542,2020-02-05 11:23:00,2020-02-05 15:38:00
14991,2020-02-06,D5965               ,1615,1542,2020-02-06 11:23:00,2020-02-06 15:38:00
14992,2020-02-07,D5965               ,1615,1542,2020-02-07 11:23:00,2020-02-07 15:38:00
14993,2020-02-08,D5965               ,1615,1542,2020-02-08 11:23:00,2020-02-08 15:38:00
14994,2020-02-09,D5965               ,1615,1542,2020-02-09 11:23:00,2020-02-09 15:38:00
14995,2020-02-10,D5965               ,1615,1542,2020-02-10 11:23:00,2020-02-10 15:38:00
14996,2020-02-11,D5965               ,1615,1542,2020-02-11 11:23:00,2020-02-11 15:38:00
14997,2020-02-12,D5965               ,1615,1542,2020-02-12 11:23:00,2020-02-12 15:38:00
14998,2020-02-13,D5965               ,1615,1542,2020-02-13 11:23:00,2020-02-13 15:38:00
14999,2020-02-14,D5965               ,1615,1542,2020-02-14 11:23:00,2020-02-14 15:38:00
15000,2020-02-15,D5965               ,1615,1542,2020-02-15 11:23:00,2020-02-15 15:38:00
15001,2020-02-16,D5965               ,1615,1542,2020-02-16 11:23:00,2020-02-16 15:38:00
15002,2020-02-17,D5965               ,1615,1542,2020-02-17 11:23:00,2020-02-17 15:38:00
15003,2020-02-18,D5965               ,1615,1542,2020-02-18 11:23:00,2020-02-18 15:38:00
15004,2020-02-19,D5965               ,1615,1542,2020-02-19 11:23:00,2020-02-19 15:38:00
15005,2020-02-20,D5965               ,1615,1542,2020-02-20 11:23:00,2020-02-20 15:38:00
15006,2020-02-21,D5965               ,1615,1542,2020-02-21 11:23:00,2020-02-21 15:38:00
15007,2020-02-22,D5965               ,1615,1542,2020-02-22 11:23:00,2020-02-22 15:38:00
15008,2020-02-23,D5965               ,1615,1542,2020-02-23 11:23:00,2020-02-23 15:38:00
15009,2020-02-24,D5965               ,1615,1542,2020-02-24 11:23:00,2020-02-24 15:38:00
15010,2020-02-25,D5965               ,1615,1542,2020-02-25 11:23:00,2020-02-25 15:38:00
15011,2020-02-26,D5965               ,1615,1542,2020-02-26 11:23:00,2020-02-26 15:38:00
15012,2020-02-27,D5965               ,1615,1542,2020-02-27 11:23:00,2020-02-27 15:38:00
15013,2020-02-28,D5965               ,1615,1542,2020-02-28 11:23:00,2020-02-28 15:38:00
15014,2020-02-29,D5965               ,1615,1542,2020-02-29 11:23:00,2020-02-29 15:38:00
15015,2020-03-01,D5965               ,1615,1542,2020-03-01 11:23:00,2020-03-01 15:38:00
15016,2019-12-02,D5991               ,1646,1661,2019-12-02 15:29:00,2019-12-02 18:57:00
15017,2019-12-03,D5991               ,1646,1661,2019-12-03 15:29:00,2019-12-03 18:57:00
15018,2019-12-04,D5991               ,1646,1661,2019-12-04 15:29:00,2019-12-04 18:57:00
15019,2019-12-05,D5991               ,1646,1661,2019-12-05 15:29:00,2019-12-05 18:57:00
15020,2019-12-06,D5991               ,1646,1661,2019-12-06 15:29:00,2019-12-06 18:57:00
15021,2019-12-07,D5991               ,1646,1661,2019-12-07 15:29:00,2019-12-07 18:57:00
15022,2019-12-08,D5991               ,1646,1661,2019-12-08 15:29:00,2019-12-08 18:57:00
15023,2019-12-09,D5991               ,1646,1661,2019-12-09 15:29:00,2019-12-09 18:57:00
15024,2019-12-10,D5991               ,1646,1661,2019-12-10 15:29:00,2019-12-10 18:57:00
15025,2019-12-11,D5991               ,1646,1661,2019-12-11 15:29:00,2019-12-11 18:57:00
15026,2019-12-12,D5991               ,1646,1661,2019-12-12 15:29:00,2019-12-12 18:57:00
15027,2019-12-13,D5991               ,1646,1661,2019-12-13 15:29:00,2019-12-13 18:57:00
15028,2019-12-14,D5991               ,1646,1661,2019-12-14 15:29:00,2019-12-14 18:57:00
15029,2019-12-15,D5991               ,1646,1661,2019-12-15 15:29:00,2019-12-15 18:57:00
15030,2019-12-16,D5991               ,1646,1661,2019-12-16 15:29:00,2019-12-16 18:57:00
